id,lat,lon,city,state
108872,24.830727,92.810236,Silchar 2  ,Assam
108873,12.086,77.3064,Mysore II ,Karnataka
108874,26.519473,85.077647,Motihari 2  ,Bihar
108875,26.7975,84.5103,Betia  ,Bihar
108876,25.0977,83.2556,Varanasi IV ,Uttar Pradesh
108877,30.7208,76.8097,Fuels -CHANDIGARH-I,Chandigarh
108878,19.984952,79.300189,Chandrapur ,Maharashtra
108879,22.1921,78.7574,Chindwada ,Madhya Pradesh
108880,13.4026,77.8616,Bangalore V ,Karnataka
108881,13.558,76.0119,Shimoga  ,Karnataka
108882,25.1243,74.7505,Chittorgarh ,Rajasthan
108883,13.9696,76.6016,Chitradurga ,Karnataka
108884,25.214893,80.919105,BANDA ,Uttar Pradesh
108885,13.1949237,79.0521287,Chittoor II  ,Andhra Pradesh
108886,28.316111,74.941389,Sikar-I ,Rajasthan
108887,10.989196,76.999901,Coimbatore II ,Tamil Nadu
108888,10.630157,76.880051,Coimbatore II ,Tamil Nadu
108889,26.3027,89.6455,Coochbihar  ,West Bengal
108890,11.53903,79.474564,Cuddalore ,Tamil Nadu
108891,13.934512,78.683282,Fuels - CHITTOOR I,Andhra Pradesh
108892,20.5303,85.949,Fuels - CUTTACK(R),Odisha
108893,22.6858,74.3159,GODHRA ,Gujarat
108894,25.377,88.2621,Raiganj  ,West Bengal
108895,26.058317,86.149217,Darbhanga  ,Bihar
108896,26.8782,88.2789,Siliguri 1  ,West Bengal
108897,25.73,78.75,Gwalior I ,Madhya Pradesh
108898,27.0163,76.8649,Fuels -BHARATPUR-II,Rajasthan
108899,14.3725,75.8944,Fuels - DEVANGERE,Karnataka
108900,30.3284,78.0317,Dehradun ,Uttarakhand
108901,24.50782,86.653416,Deogarh  ,Jharkhand
108902,26.6002,83.8786,Deoria ,Uttar Pradesh
108903,21.9858,69.2479,Jamnagar II ,Gujarat
108904,22.5415,76.3647,Dewas ,Madhya Pradesh
108905,20.75,81.85,Jagdalpur ,Chhattisgarh
108906,23.820744,86.282298,Dhanbad 1  ,Jharkhand
108907,23.037762,75.250081,Dhar ,Madhya Pradesh
108908,11.999973,78.448311,Salem III ,Tamil Nadu
108909,24.480298,85.598821,Hazaribagh  ,Jharkhand
108910,26.48224,90.968176,Bongaigaon I ,Assam
108911,13.19799,78.521601,Bangalore V ,Karnataka
108912,16.48857734,74.12448164,Kolhapur I ,Maharashtra
108913,22.5215,88.3653,Kolkata 1  ,West Bengal
108914,9.135,76.647,Kollam  ,Kerala
108915,15.3905,76.0018,Bellary ,Karnataka
108916,18.8652,82.5748,Fuels-JEYPORE(R),Odisha
108917,22.4024,82.7408,Korba ,Chhattisgarh
108918,25.200231,75.811088,Kota ,Rajasthan
108919,9.79224,76.6633,Kottayam  ,Kerala
108920,11.4458,75.8417,Kozhicode I ,Kerala
108921,16.5569,81.2213,Krishna I s,Andhra Pradesh
108922,17.1124,80.6178,Krishna II ,Andhra Pradesh
108923,12.708649,77.81688,Hosur ,Tamil Nadu
108924,15.136,78.5032,Cuddapah  ,Andhra Pradesh
108925,30.174,76.6963,Ambala ,Haryana
108926,22.8294,69.3537,Gandhidham II ,Gujarat
108927,27.439709,94.284515,North Lakhimpur  Ret,Assam
108928,28.1127,80.5884,Shahjahanpur III ,Uttar Pradesh
108929,24.772,78.2415,Jhansi-I ,Uttar Pradesh
108930,18.398153,76.544869,Latur ,Maharashtra
108931,26.8852,81.0495,Barabanki ,Uttar Pradesh
108932,30.851557,76.0071325,Ludhiana-III ,Punjab
108933,30.9396,75.6249,Fuels -LUDHIANA I,Punjab
108934,29.8088,75.345,Mansa ,Punjab
108935,25.895044,86.993403,Purnea I  Retail SA,Bihar
108936,26.312937,85.958878,Muzaffarpur III ,Bihar
108937,9.935745,78.088509,Madurai II ,Tamil Nadu
108938,17.4758,79.7955,Warangal I ,Telangana
108939,27.019,83.4058,Gorakhpur II ,Uttar Pradesh
108940,21.2782,82.6622,Mahasamund ,Chhattisgarh
108941,28.2677,76.1416,Rewari III  ,Haryana
108942,23.18947,73.8928,GODHRA ,Gujarat
108943,25.2926,79.881,Jhansi II ,Uttar Pradesh
108944,27.1887,79.3951,Firozabad ,Uttar Pradesh
108945,11.2446,76.2981,Manjari  ,Kerala
108946,25.3719,88.0131,Malda  ,West Bengal
108947,18.922,79.448,Adidabad ,Telangana
108948,23.9446,75.1022,Mandsaur ,Madhya Pradesh
108949,31.8686,76.9279,Fuels -MANDI,Himachal Pradesh
108950,23.09,80.47,Jabalpur II ,Madhya Pradesh
108951,12.815,76.8687,Mysore III  ,Karnataka
108952,27.4976,77.653,Mathura I ,Uttar Pradesh
108953,25.899847,83.561725,Mau ,Uttar Pradesh
108954,21.518468,86.16034,Fuels-Baripada(R),Odisha
108955,17.7211,78.4734,Medak II ,Telangana
108956,17.50837,78.541306,Hyderabad V ,Telangana
108957,28.8837,77.6123,Meerut ,Uttar Pradesh
108958,16.768322,77.818514,Mehbubnagar II ,Telangana
108959,23.593412,72.378344,Mehsana ,Gujarat
108960,27.72893,76.497304,Gurgaon-III  ,Haryana
108961,25.099228,82.571329,Mirzapur ,Uttar Pradesh
108962,30.5527,75.1046,Barnala ,Punjab
108963,28.679,78.7875,Moradabad I  ,Uttar Pradesh
108964,22.4254,71.0852,Rajkot I ,Gujarat
108965,26.47882,77.992761,Gwalior II ,Madhya Pradesh
108966,30.149053,74.529632,Muktsar ,Punjab
108967,18.944,72.823,Mumbai East ,Maharashtra
108968,24.1527,88.4564,Baharampur  ,West Bengal
108969,29.4827,77.6969,Muzzafarnagar ,Uttar Pradesh
108970,26.130451,85.387902,Muzafarpur 2  Retail,Bihar
108971,12.3633,76.6612,Mandya ,Karnataka
108972,23.2435,88.5488,Krishnanagar  ,West Bengal
108973,26.346842,92.671356,Nagaon ,Assam
108974,11.236049,79.736145,Nagapattinam ,Tamil Nadu
108975,16.6651,78.5041,Mehbubnagar I ,Telangana
108976,27.017251,74.995571,Nagaur ,Rajasthan
108977,21.1403,79.2305,Nagpur II ,Maharashtra
108978,29.1921,79.5077,Haldwani ,Uttarakhand
108979,25.158033,85.516068,Rajgir  ,Bihar
108980,17.2291,79.1331,Nalagonda I ,Telangana
108981,11.499453,78.148487,Namakkal I ,Tamil Nadu
108982,18.9574,77.1259,Nanded ,Maharashtra
108983,21.5567,74.0301,Dhule II ,Maharashtra
108984,24.53,81.25,Jabalpur II ,Madhya Pradesh
108985,20.2624,73.4937,NASIK I ,Maharashtra
108986,20.6348,73.081,Navsari ,Gujarat
108987,24.740507,85.522837,Rajgir  ,Bihar
108988,20.0508,85.0754,Fuels-BBSR I (R ),Odisha
108989,24.4666,75.1489,Mandsaur ,Madhya Pradesh
108990,13.601328,80.026131,Nellore  ,Andhra Pradesh
108991,18.9756,77.9198,Adidabad ,Telangana
108992,18.5696,77.7831,Nizamabad ,Telangana
108993,28.6934,77.1895,Delhi-IV ,Delhi
108994,15.431,74.0791,Goa ,Goa
108995,28.7259,77.1435,Delhi I  ,Delhi
108996,21.026922,82.640098,Fuels-Bhawanipatna(R,Odisha
108997,17.967455,76.123011,SOLAPUR I ,Maharashtra
108998,10.695114,76.867455,Palghat  ,Kerala
108999,24.097688,84.075651,Ranchi 2  ,Jharkhand
109000,19.7815,72.7944,Thane I ,Maharashtra
109001,25.93941144,73.15683699,Pali ,Rajasthan
109002,22.8325,73.4865,GODHRA ,Gujarat
109003,30.8256,76.924,Panchkula ,Haryana
109004,29.384706,77.118238,Panipat-I ,Haryana
109005,24.4151,80.0352,Satna ,Madhya Pradesh
109006,27.083,93.598,Tezpur II Retail SA,Arunachal Pradesh
109007,19.3291,76.7454,Latur ,Maharashtra
109008,23.6924,87.136,Asansol  ,West Bengal
109009,22.2889,87.5493,Haldia 2  ,West Bengal
109010,23.9354,71.8331,Palanpur ,Gujarat
109011,9.33764,76.7062,Thiruvalla ,Kerala
109012,32.3098,75.6623,Fuels -PATHANKOT,Punjab
109013,30.1567,76.2392,Patiala-II ,Punjab
109014,30.1446,76.6008,Patiala-II ,Punjab
109015,25.455659,84.860929,Patna 1  ,Bihar
109016,29.9159,78.928,Dehradun II ,Uttarakhand
109017,18.607,79.3783,Karimnagar II,Telangana
109018,11.261914,78.896545,Trichy ,Tamil Nadu
109019,28.12,79.49,Bareilly II ,Uttar Pradesh
109020,11.951743,79.699582,Pondicherry ,Puducherry
109021,21.9154,69.5925,Jamnagar II ,Gujarat
109022,15.8354,80.1959,Guntur II  ,Andhra Pradesh
109023,23.6131,74.8856,Chittorgarh ,Rajasthan
109024,25.9177,81.9796,Pratapgarh ,Uttar Pradesh
109025,10.02277126,79.23033219,Pudukkottai ,Tamil Nadu
109026,19.0939,74.1137,Pune IV ,Maharashtra
109027,18.5626,73.9269,PUNE I ,Maharashtra
109028,23.07912,87.794991,Burdwan  ,West Bengal
109029,22.2283,87.9007,Fuels(C)-HALDIA - I,West Bengal
109030,19.8537,85.8367,Fuels-BBSR II (R ),Odisha
109031,25.779554,87.478188,Purnea I  ,Bihar
109032,23.4481,86.6738,Purulia  ,West Bengal
109033,26.476559,81.466347,Rae Bareily ,Uttar Pradesh
109034,16.0415,77.2983,Raichur  ,Karnataka
109035,22.71792,83.71832,Raigarh ,Chhattisgarh
109036,18.791288,73.338957,Raigad I ,Maharashtra
109037,21.2567,81.6365,Raipur I ,Chhattisgarh
109038,23.0947,78.3244,Bhopal II ,Madhya Pradesh
109039,21.0991,81.0453,Bhilai ,Chhattisgarh
109040,23.7091,76.7207,Bhopal IV ,Madhya Pradesh
109041,21.9278,70.603,Rajkot II ,Gujarat
109042,9.741887,79.013573,Sivagangai ,Tamil Nadu
109043,23.652717,85.495856,Ranchi 3 ,Jharkhand
109044,12.6865,77.4753,Mysore III  ,Karnataka
109045,28.832,79.304,Rampur ,Uttar Pradesh
109046,23.380289,85.30526,Ranchi 1  ,Jharkhand
109047,17.3374,78.5377,Hyderabad III ,Telangana
109048,23.3007,75.0711,Ratlam ,Madhya Pradesh
109049,17.4054,73.5387,Ratnagiri ,Maharashtra
109050,17.8993,83.3898,Fuels-JEYPORE(R),Odisha
109051,24.6459,81.5377,Rewa ,Madhya Pradesh
109052,28.4472,76.4305,Rewari-II ,Haryana
109053,25.741114,91.887986,Shilong I Retail SA,Meghalaya
109054,28.8054,76.733,Rohtak ,Haryana
109055,25.340233,84.208176,Sasaram 2  ,Bihar
109056,31.0243,76.5636,Chandigarh-II ,Punjab
109057,23.3664,72.8002,Himmatnagar I ,Gujarat
109058,24.1802,78.208,Sagar ,Madhya Pradesh
109059,29.6898,77.6819,Saharanpur ,Uttar Pradesh
109060,25.969141,86.555048,Purnea I  Retail SA,Bihar
109061,11.789657,78.032799,Salem II ,Tamil Nadu
109062,11.7877,78.6318,Salem III ,Tamil Nadu
109063,25.87227,85.850838,Begusarai II ,Bihar
109064,21.4502,84.0547,Fuels-SAMBALPUR (R),Odisha
109065,28.2708,78.6392,Moradabad II  ,Uttar Pradesh
109066,17.6969,77.5013,Medak I ,Telangana
109067,17.030471,74.824145,Sangli II ,Maharashtra
109068,30.2736246,75.9022235,Fuels -SANGRUR - I,Punjab
109069,30.233919,76.044861,Fuels -SANGRUR - I,Punjab
109070,26.9891,82.9172,Gorakhpur III ,Uttar Pradesh
109071,25.3897,82.5673,Varanasi II ,Uttar Pradesh
109072,25.997376,84.508459,Chapra  ,Bihar
109073,23.1104,83.2037,Ambikapur ,Chhattisgarh
109074,30.5930884,76.8363169,Fuels -CHANDIGARH-I,Punjab
109075,17.8824,73.9457,Satara ,Maharashtra
109076,24.091958,80.726513,Satna ,Madhya Pradesh
109077,26.0174,76.3529,SwaiMadhapur ,Rajasthan
109078,22.66,77.21,Bhopal II ,Madhya Pradesh
109079,22.1677,79.4335,Chindwada ,Madhya Pradesh
109080,22.787044,86.16783,Tatanagar II  ,Jharkhand
109081,31.2076,75.8376,Nawanshehar ,Punjab
109082,27.9536,79.7551,Shahajanpur I ,Uttar Pradesh
109083,23.3849,76.7194,Dewas ,Madhya Pradesh
109084,29.2736,77.6105,Muzzafarnagar ,Uttar Pradesh
109085,25.065115,85.942307,Begusarai 3  ,Bihar
109086,13.9479,75.5889,Shimoga  ,Karnataka
109087,24.9657,77.5634,Shivpuri ,Madhya Pradesh
109088,17.6809,75.327,Solapur II ,Maharashtra
109089,26.809127,94.521835,Jorhat I  ,Assam
109090,18.044,78.8719,Medak II ,Telangana
109091,27.2791,83.0537,Basti ,Uttar Pradesh
109092,24.333546,81.361407,Singrauli ,Madhya Pradesh
109093,27.7965,75.041,Sikar-I ,Rajasthan
109094,31.2404,77.5634,Fuels -SIMLA,Himachal Pradesh
109095,16.372673,73.508876,Ratnagiri ,Maharashtra
109096,22.7225,86.3886,Tatanagar 1  ,Jharkhand
109097,22.584526,85.469835,Tatanagar II  ,Jharkhand
109098,23.9742,82.6137,Singrauli ,Madhya Pradesh
109099,24.8689,72.8381,Sirohi ,Rajasthan
109100,29.677629,75.126005,Si I ,Haryana
109101,26.477247,85.685974,Muzaffarpur III ,Bihar
109102,27.5632,80.6854,Sitapur  ,Uttar Pradesh
109103,9.847951,78.488319,Sivagangai ,Tamil Nadu
109104,26.001891,84.272145,Siwan  ,Bihar
109105,30.8577,76.8574,Parwanoo ,Himachal Pradesh
109106,24.5064,83.0224,Sonebhadra ,Uttar Pradesh
109107,28.973586,77.063963,Sonipat ,Haryana
109108,26.652969,92.794327,Tezpur I Retail SA,Assam
109109,28.5345,77.1964,Delhi-III ,Delhi
109110,15.3979,73.8379,Goa ,Goa
109111,28.5183,77.0803,Delhi-VI ,Delhi
109112,18.8645,84.5098,Srikakulam  ,Andhra Pradesh
109113,34.085298,74.819501,Srinagar-I ,Kashmir
109114,26.2392,82.0618,Pratapgarh ,Uttar Pradesh
109115,21.8732,85.1014,Fuels-ROURKELA(R),Odisha
109116,26.249743,86.892433,ARARIA ,Bihar
109117,21.2173,72.8674,Surat I ,Gujarat
109118,22.752,71.6213,Surendranagar ,Gujarat
109119,17.4136,79.5822,Nalagonda II ,Telangana
109120,21.1711,73.5756,Surat II ,Gujarat
109121,31.1639,74.7819,Fuels -AMRITSAR- I,Punjab
109122,19.4654,73.0819,Thane II ,Maharashtra
109123,11.019849,79.48336,Thanjavur ,Tamil Nadu
109124,8.48127,76.9631,Trivandrum South Ret,Kerala
109125,10.6063,76.2124,Trissur  ,Kerala
109126,24.7507,78.853,Shivpuri ,Madhya Pradesh
109127,10.769612,78.684321,Trichy ,Tamil Nadu
109128,8.333481,77.586601,Tirunelveli I ,Tamil Nadu
109129,11.1254,77.267197,Tirupur-1 ,Tamil Nadu
109130,10.949872,77.433807,Fuels - Tirupur II,Tamil Nadu
109131,12.949876,79.85717,Thiruvallur I ,Tamil Nadu
109132,12.50030698,79.12661639,Tiruvannamalai ,Tamil Nadu
109133,26.0707,75.9913,SwaiMadhapur ,Rajasthan
109134,23.834231,91.300464,Agartala ,Tripura
109135,13.4175,76.6172,Tumkur 2 ,Karnataka
109136,24.5122,73.6671,Udaipur I ,Rajasthan
109137,28.8683,79.6011,Haldwani ,Uttarakhand
109138,13.30408,74.74388,Udipi  ,Karnataka
109139,23.4001,75.1944,Ujjain ,Madhya Pradesh
109140,31.5584,76.1468,Parwanoo ,Himachal Pradesh
109141,26.5581,80.9062,Kanpur III  ,Uttar Pradesh
109142,25.88,87.8616,Raiganj  ,West Bengal
109143,22.718,73.3194,Baroda II ,Gujarat
109144,25.702942,85.216862,Patna 3  ,Bihar
109145,20.5899,72.9521,Vapi ,Gujarat
109146,25.3827,83.1124,Varanasi I ,Uttar Pradesh
109147,12.91955495,79.37191818,Vellore ,Tamil Nadu
109148,24.119728,78.025522,Bhopal IIi ,Madhya Pradesh
109149,17.044,77.5206,Mehbubnagar II ,Telangana
109150,12.277499,79.81839,Villupuram ,Tamil Nadu
109151,9.54757,78.005013,Virudhunagar ,Tamil Nadu
109152,17.726343,83.043576,Visakha I ,Andhra Pradesh
109153,18.274166,83.519778,Vizinagaram  ,Andhra Pradesh
109154,16.4326,77.9393,Mehbubnagar I ,Telangana
109155,17.961719,79.546246,Warangal I ,Telangana
109156,18.3177,79.637,Warangal II ,Telangana
109157,21.0064,78.229,Nagpur I ,Maharashtra
109158,20.3171,77.3416,Fuels -AKOLA,Maharashtra
109159,11.7483,75.9977,Kozhicode I ,Kerala
109160,28.6562,77.0904,Delhi-VII ,Delhi
109161,16.592033,81.643404,Bhimavaram Retail SA,Andhra Pradesh
109162,16.4463,81.5721,Bhimavaram Retail SA,Andhra Pradesh
109163,17.23819,78.947423,Hyderabad V ,Telangana
109164,16.6235,76.8097,Gulbarga I ,Karnataka
109165,30.215857,77.295457,Yamuna Nagar ,Haryana
109166,19.928011,77.57512,Fuel - Yavatmal,Maharashtra
109167,15.3933,75.212,Hubli I ,Karnataka
109168,20.919822,85.544153,Fuels - ANGUL(R),Odisha
109169,26.7065,77.7973,Dholpur ,Rajasthan
109170,26.080687,89.965451,RET - BANGAIGAON-II,Assam
109171,21.350967,74.887698,Dhule I ,Maharashtra
109172,27.406046,94.883964,Dibrugrah ,Assam
109173,25.761573,93.832784,Dimapur ,Nagaland
109174,10.22651,78.2284,Dindigul ,Tamil Nadu
109175,23.6553,73.9017,Banswara ,Rajasthan
109176,21.2011,81.3192,Bhilai ,Chhattisgarh
109177,28.6218,77.3019,Delhi-V ,Delhi
109178,17.0121,81.7823,East Godawari  ,Andhra Pradesh
109179,16.4014,81.7728,Kakinada  ,Andhra Pradesh
109180,10.0645,76.624,Thodupuzha ,Kerala
109181,11.318815,77.727452,Erode I ,Tamil Nadu
109182,27.6149,78.5602,Etah ,Uttar Pradesh
109183,26.750344,78.567488,Etawah ,Uttar Pradesh
109184,26.7035,82.0604,Faizabad ,Uttar Pradesh
109185,28.3821,77.3223,Faridabad-I ,Haryana
109186,30.4495,74.8665,Fuels -FARIDKOT,Punjab
109187,27.3878,79.5614,Farrukhabad ,Uttar Pradesh
109188,30.6415,76.3304,Ludhiana-IV ,Punjab
109189,26.1409,80.5753,Fatehpur ,Uttar Pradesh
109190,30.4087,74.0342,Abohar ,Punjab
109191,27.2955,78.3614,Firozabad ,Uttar Pradesh
109192,31.0526,74.8279,Fuels -FEROZEPUR,Punjab
109193,15.5655,75.8023,HUBLI II - ,Karnataka
109194,23.2661,72.6667,Himmatnagar I ,Gujarat
109195,29.7567,73.7321,Sriganganagar ,Rajasthan
109196,19.3233,84.8683,Fuels - BERHAMPUR(R),Odisha
109197,28.5932,77.3725,Noida-I ,Uttar Pradesh
109198,24.635499,85.225378,Fuels - GAYA,Bihar
109199,25.5656,83.89,Varanasi III ,Uttar Pradesh
109200,28.6589,77.3538,Noida-II ,Uttar Pradesh
109201,20.9142,70.5683,Junagarh ,Gujarat
109202,24.166788,86.324347,Dhanbad 2  ,Jharkhand
109203,26.639421,93.611427,Jorhat II ,Assam
109204,27.0234,81.7925,Gonda ,Uttar Pradesh
109205,20.75,80.0451,Fuel - Gondia,Maharashtra
109206,26.5532,84.3392,Motihari 1  ,Bihar
109207,26.5295,83.412,Gorakhpur I ,Uttar Pradesh
109208,17.1821,77.2552,Gulbarga II  ,Karnataka
109209,24.25,77.54,Guna ,Madhya Pradesh
109210,16.1755,80.4417,Guntur II  ,Andhra Pradesh
109211,31.8724,75.0478,Fuels -AMRITSAR- III,Punjab
109212,28.438817,77.089755,Gurgaon-II ,Haryana
109213,26.25693,78.16334,Gwalior I ,Madhya Pradesh
109214,25.6715,80.0869,Orai ,Uttar Pradesh
109215,29.3425,74.203,Hanumangarh ,Rajasthan
109216,28.7288,77.7679,Noida-II ,Uttar Pradesh
109217,27.4046,80.1272,Hardoi ,Uttar Pradesh
109218,29.9288,78.1191,Haridwar ,Uttarakhand
109219,12.9485,75.809,Hassan  ,Karnataka
109220,27.597,78.044,Mathura II ,Uttar Pradesh
109221,14.8398,75.6264,HUBLI II - ,Karnataka
109222,23.850664,85.216227,Hazaribagh  ,Jharkhand
109223,29.3226,75.6367,Hissar II ,Haryana
109224,22.7449,88.1875,Howrah 1  ,West Bengal
109225,22.697,78.1904,Itarsi ,Madhya Pradesh
109226,31.6749,75.6799,Hoshiarpur-II ,Punjab
109227,31.9544,75.6473,Hoshiarpur-II ,Punjab
109228,22.5829,88.2126,Howrah 2  ,West Bengal
109229,17.4434,78.488,Hyderabad I ,Telangana
109230,9.90302,76.7115,Thodupuzha ,Kerala
109231,22.6351,75.8319,Indore II ,Madhya Pradesh
109232,23.34,81.35,Jabalpur I ,Madhya Pradesh
109233,20.3174,86.5003,Fuels-Paradeep(R),Odisha
109234,25.464494,92.224281,Shillong II ,Meghalaya
109235,27.2774,75.9484,Jaipur-I ,Rajasthan
109236,26.983945,75.697169,Jaipur-III ,Rajasthan
109237,26.9753,71.2739,Jaisalmer ,Rajasthan
109238,20.7651,86.1623,Fuels-Jajpur(R),Odisha
109239,31.0403,75.8257,Nawanshehar ,Punjab
109240,31.2545,75.6128,Jalandhar-III ,Punjab
109241,26.1471,79.3268,Orai ,Uttar Pradesh
109242,21.1922,76.1476,Jalgaon ,Maharashtra
109243,19.645818,75.803357,Aurangabad I  ,Maharashtra
109244,25.11199606,72.30291918,Jalore ,Rajasthan
109245,26.7212,88.7121,Jalpaiguri  ,West Bengal
109246,31.83764,77.16927,Jammu III ,Jammu
109247,22.5445,70.4243,Jamnagar I ,Gujarat
109248,17.7337,79.1456,Warangal I ,Telangana
109249,22.02,82.86,Korba ,Chhattisgarh
109250,25.365489,82.312295,Jaunpur I ,Uttar Pradesh
109251,18.41952,79.857836,Warangal II ,Telangana
109252,25.238665,84.938629,Patna 2  ,Bihar
109253,23.1026,74.8709,Ratlam ,Madhya Pradesh
109254,28.574062,76.466284,Rewari-I ,Haryana
109255,24.5916,76.1554,Jhalawar ,Rajasthan
109256,25.4505,78.5999,Jhansi-I ,Uttar Pradesh
109257,21.503,83.5254,Fuels-Jharsuguda(R),Odisha
109258,28.1292,75.4129,Sikar-I ,Rajasthan
109259,29.466,76.4591,Jind ,Haryana
109260,26.9499,72.2374,Jaisalmer ,Rajasthan
109261,26.597941,94.197367,Jorhat I  ,Assam
109262,21.262492,70.078818,Porbandar ,Gujarat
109263,30.0554,76.3332,Kurukshetra ,Haryana
109264,19.3647,82.5394,Fuels-Bhawanipatna(R,Odisha
109265,18.5304,77.5951,Nizamabad ,Telangana
109266,26.217357,91.696229,Guwahati III ,Assam
109267,12.82788703,80.16525927,Kanchipuram I ,Tamil Nadu
109268,12.987618,80.142052,Kanchipuram I ,Tamil Nadu
109269,31.8839,76.3067,Dharamshala ,Himachal Pradesh
109270,27.1594,79.4778,Farrukhabad ,Uttar Pradesh
109271,11.9286,75.5028,Cannanore ,Kerala
109272,26.4616,80.2996,Kanpur II ,Uttar Pradesh
109273,26.543,79.8701,Kanpur II ,Uttar Pradesh
109274,8.254449,77.533459,Nagarkoil ,Tamil Nadu
109275,31.3901,75.2501,Fuels -JALANDHAR II,Punjab
109276,10.845356,79.832114,Nagapattinam ,Puducherry
109277,26.7664,77.0194,Dholpur ,Rajasthan
109278,18.4434,79.1318,Karimnagar I ,Telangana
109279,29.902417,76.914153,Karnal-II ,Haryana
109280,10.71985,78.410998,Karur ,Tamil Nadu
109281,8.823,76.752,Kanhangad ,Kerala
109282,32.3841,75.5441,Jammu-II ,Jammu
109283,25.594162,87.501457,Katihar  ,Bihar
109284,23.7066,80.6667,Katni ,Madhya Pradesh
109285,25.5097,81.3837,Allahabad I ,Uttar Pradesh
109286,22.04,81.03,Raipur II ,Chhattisgarh
109287,20.4911,86.301,Fuels-Paradeep(R),Odisha
109288,21.739121,85.426865,Keonjhar I ,Odisha
109289,25.405969,86.735494,Begusarai 1  ,Bihar
109290,17.1874,80.365,Khammam  ,Telangana
109291,21.8481,76.3572,Khandwa ,Madhya Pradesh
109292,22.8926,72.9856,KHEDA ,Gujarat
109293,27.2313,78.1676,Agra II ,Uttar Pradesh
109294,22.9102,72.43068,Ahmedabad I ,Gujarat
109295,19.102,74.7398,Ahmednagar I ,Maharashtra
109296,19.7807,74.4685,Ahmednagar I ,Maharashtra
109297,26.1397,74.8038,Ajmer-I ,Rajasthan
109298,20.8466,76.8133,Fuels -AKOLA,Maharashtra
109299,9.74959,76.319,Alleppey ,Kerala
109300,28.045,78.1243,Aligarh  ,Uttar Pradesh
109301,26.611,89.8283,Coochbihar  ,West Bengal
109302,25.4389,81.8585,Allahabad I ,Uttar Pradesh
109303,27.5914,76.6146,Alwar ,Rajasthan
109304,30.4499,77.0377,Ambala ,Haryana
109305,26.4392,82.5194,Sultanpur ,Uttar Pradesh
109306,26.457,81.6247,Pratapgarh ,Uttar Pradesh
109307,21.421816,78.268754,Amravati ,Maharashtra
109308,21.705763,71.222176,Amreili ,Gujarat
109309,31.7056,74.6755,Fuels -AMRITSAR- I,Punjab
109310,31.6661,74.9114,Fuels -AMRITSAR- III,Punjab
109311,28.6365,78.271,Moradabad II  ,Uttar Pradesh
109312,22.3171,72.9695,Anand ,Gujarat
109313,14.5213,77.773,Chittoor II  ,Andhra Pradesh
109314,15.0679,77.7962,Kurnool II ,Andhra Pradesh
109315,33.7355,75.1431,Srinagar-II ,Kashmir
109316,21.417276,85.164229,Fuels - ANGUL(R),Odisha
109317,26.114769,87.473297,ARARIA ,Bihar
109318,11.113922,79.072305,Thanjavur ,Tamil Nadu
109319,23.770911,73.234926,Himmatnagar II ,Gujarat
109320,24.5682,77.735,Guna ,Madhya Pradesh
109321,26.7692,79.4567,Etawah ,Uttar Pradesh
109322,25.030573,84.417521,Sasaram 2  ,Bihar
109323,19.7126,75.3006,Aurangabad II ,Maharashtra
109324,26.0131,83.1238,Azamgarh ,Uttar Pradesh
109325,16.4775,75.1211,Bagalkot ,Karnataka
109326,27.3953,81.794,Gonda II ,Uttar Pradesh
109327,21.947919,80.046017,Chindwada ,Madhya Pradesh
109328,26.11972,83.861274,Balia ,Uttar Pradesh
109329,21.67,82.1,Raipur II ,Chhattisgarh
109330,27.5184,82.3984,Gonda ,Uttar Pradesh
109331,24.0974,71.6655,PATAN ,Gujarat
109332,25.0226,80.4723,BANDA ,Uttar Pradesh
109333,13.143471,77.411905,Bangalore II ,Karnataka
109334,24.729948,86.711018,Munger  ,Bihar
109335,23.17537,86.95956,Purulia  ,West Bengal
109336,23.2855,74.2806,Banswara ,Rajasthan
109337,26.9046,81.1453,Barabanki ,Uttar Pradesh
109338,20.991158,83.050991,Fuels- Bargarh(R),Odisha
109339,25.3777,76.3559,Kota ,Rajasthan
109340,28.6095,79.2476,Bareilly I ,Uttar Pradesh
109341,25.20972715,71.77513993,Barmer ,Rajasthan
109342,30.5317,75.5707,Barnala ,Punjab
109343,26.4208,91.0146,Barpeta ,Assam
109344,26.8037,82.7553,Basti ,Uttar Pradesh
109345,30.0571,74.7649,Bhatinda-II ,Punjab
109346,25.498648,85.959511,Begusarai 3  ,Bihar
109347,16.4196,74.3725,Belgaum II  ,Karnataka
109348,15.848,75.0075,Belgaum III ,Karnataka
109349,15.0115,75.9323,Fuels - DEVANGERE,Karnataka
109350,21.6245,81.376,Raipur II ,Chhattisgarh
109351,22.2811,77.8697,Itarsi ,Madhya Pradesh
109352,17.6652,80.8126,Khammam  ,Telangana
109353,21.114,86.3297,Fuels - BALASORE(R),Odisha
109354,25.2897269,87.3106133,Bhagalpur  ,Bihar
109355,21.3205,79.681,Fuel - Gondia,Maharashtra
109356,27.0164,77.3338,Bharatpur-I ,Rajasthan
109357,21.8425,73.0557,Bharuch ,Gujarat
109358,21.0933,71.7675,Amreili ,Gujarat
109359,25.8369,74.295,Bhilwara ,Rajasthan
109360,26.43401,78.43115,Gwalior II ,Madhya Pradesh
109361,28.7973,75.5424,Hissar II ,Haryana
